productCode,marketCountry,signalDate,marketPricePerUnit,currency,source,reliabilityScore,trend,percentageChange
P4200,Singapore,2025-04-15,1169,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.7
P4200,Singapore,2025-05-15,1149,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.7
P4200,Singapore,2025-06-15,1134,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.3
P4200,Singapore,2025-07-15,1124,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.9
P4200,Singapore,2025-08-15,1119,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.4
P4200,Singapore,2025-09-15,1144,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.2
P4200,Singapore,2025-10-15,1134,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.9
P4200,Singapore,2025-11-15,1124,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.9
P4200,Singapore,2025-12-15,1119,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.4
P4200,Singapore,2026-01-15,1139,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,1.8
P4200,Singapore,2026-02-15,1239,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,8.8
P4200,Singapore,2026-03-15,1339,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,8.1
P4200,Singapore,2026-04-15,1319,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.5
P4200,Singapore,2026-05-15,1349,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.3
P4200,Singapore,2026-06-15,1389,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,3.0
P4200,Singapore,2026-07-15,1409,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,1.4
